#ID	X	Y	EnergyNeed	solPot	co2	socialLobby	intCap	equity	balance	mBalance	invL	health
434	94.6467714928	57.675306572	58145	0.808060177382	29072500.0	0.0	0.25	0.05	16280.6	4070.15	20	0.855968870085
435	474.73511739	8.87060697846	140851	0.938937699648	5669272.0	0.0	0.157938787436	0.05	-368552.335669	-137660.515821	20	0.726511337334
436	153.286443485	32.5698196723	19664	0.881828870834	9832000.0	0.0	0.25	0.05	5505.92	1376.48	20	0.852695648487
437	475.110780081	3.34340633648	111478	0.093436683046	55739000.0	0.0	0.25	0.05	31213.84	7803.46	20	0.506962070308
438	262.431736868	43.4014640978	194174	0.223535665637	97087000.0	0.0	0.25	0.05	54368.72	13592.18	20	0.331104451356
439	21.5904510292	86.369468704	173638	0.966855128911	86819000.0	0.0	0.25	0.05	48618.64	12154.66	20	0.992050261766
440	168.250217946	9.98081133567	88550	0.670206434374	19131388.0	0.0	0.0928314073879	0.05	68973.1632509	-48985.3619608	20	0.721008573249
441	137.555742625	64.846307262	182803	0.730980987237	26768525.0	0.0	0.191271792605	0.05	915757.073981	-113610.713504	20	0.323762565903
442	61.7002768842	97.5092737702	194230	0.108232571008	86939891.0	0.0	0.443976991472	0.05	394204.977069	-8708.71625545	20	0.91489629396
443	131.611762015	11.5754548216	120641	0.15091065737	60320500.0	0.0	0.25	0.05	33779.48	8444.87	20	0.106465600433
444	108.385907086	63.1063457338	198555	0.0477211773392	99277500.0	0.0	0.25	0.05	55595.4	13898.85	20	0.195946586776
445	151.038546763	28.4879592829	104184	0.368743899348	52092000.0	0.0	0.17570641108	0.05	34737.899103	5566.37910302	20	0.867100246259
446	189.907734262	72.0783908727	163550	0.642852723985	81775000.0	0.0	0.25	0.05	45794.0	11448.5	20	0.952363398505
447	425.976462384	65.7280246207	135406	0.0347571413209	65658098.0	0.0	0.465079598945	0.05	109626.549634	4955.44177498	20	0.405643905877
448	292.071006087	17.224955463	136422	0.0039609418025	68211000.0	0.0	0.25	0.05	38198.16	9549.54	20	0.659593227014
449	74.3561671446	42.8895735672	62748	0.334647234721	20922445.0	0.0	0.214651061549	0.05	29899.8318017	-19308.9928031	20	0.710696121352
450	426.042552441	92.9743025914	183649	0.881118547726	91824500.0	0.0	0.25	0.05	51421.72	12855.43	20	0.156592463654
451	162.972038982	5.19761180128	160776	0.0163679364414	80388000.0	0.0	0.25	0.05	45017.28	11254.32	20	0.229778168758
452	213.916220382	98.5927241636	6914	0.11446739125	3457000.0	0.0	0.25	0.05	1935.92	483.98	20	0.940309089751
453	4.83460414404	85.0312798882	83568	0.451746921556	41784000.0	0.0	0.25	0.05	23399.04	5849.76	20	0.987581622857
454	389.083294869	8.44781831014	39010	0.628297490724	8098359.0	0.0	0.211418799881	0.05	54570.0157338	-20256.9312783	20	0.689309823941
455	82.8177574704	14.674942027	185257	0.126510061079	92628500.0	0.0	0.25	0.05	51871.96	12967.99	20	0.912832566816
456	150.98842497	33.8259197737	40697	0.479893073547	20348500.0	0.0	0.0459005463352	0.05	11395.16	2848.79	20	0.0879539032621
457	16.9447355303	45.9321815327	66771	0.368581876587	33385500.0	0.0	0.25	0.05	18695.88	4673.97	20	0.455577060441
458	362.905492172	44.6027129295	103326	0.182984724542	51663000.0	0.0	0.25	0.05	28931.28	7232.82	20	0.110238304116
459	220.799536117	2.65523585496	142454	0.915950185307	71227000.0	0.0	0.25	0.05	39887.12	9971.78	20	0.128361831713
460	444.028752957	95.0261205651	131502	0.688427424235	24088492.0	0.0	0.50369590251	0.05	1531693.60529	-84449.9032031	20	0.985847967003
461	445.297141905	83.6425651287	6407	0.918122826688	3203500.0	0.0	0.610153693772	0.05	1793.96	448.49	20	0.238512564011
462	197.36324515	37.2570005473	94667	0.732355762339	47333500.0	0.0	0.25	0.05	26506.76	6626.69	20	0.864955760965
463	219.681574407	87.5541526837	69497	0.806487375298	9669259.0	0.0	0.614981775672	0.05	764114.616297	-44895.894273	20	0.348922844845
464	387.526153048	89.6989177266	65416	0.0346043169029	32708000.0	0.0	0.25	0.05	18316.48	4579.12	20	0.746468038653
465	412.783877599	17.9466428801	102195	0.0413363101219	51097500.0	0.0	0.25	0.05	28614.6	7153.65	20	0.493708248741
466	175.70925108	18.8235738917	139421	0.619296946504	69710500.0	0.0	0.25	0.05	39037.88	9759.47	20	0.0844904518547
467	55.9044275076	88.0357895801	22847	0.401229169585	11423500.0	0.0	0.25	0.05	6397.16	1599.29	20	0.947321425205
468	480.153799092	67.1215433711	75466	0.00618636843734	37733000.0	0.0	0.25	0.05	21130.48	5282.62	20	0.851317973931
469	305.756091523	44.3117401878	140809	0.562830802301	70404500.0	0.0	0.25	0.05	39426.52	9856.63	20	0.443899192661
470	102.329577024	22.7228719383	156177	0.854054794779	22152097.0	0.0	0.666348880526	0.05	344072.032571	-125418.458546	20	0.520166633182
471	3.97188098505	20.0568649788	159889	0.228139390205	65391664.0	0.0	0.163391835465	0.05	179210.324057	-16890.2577618	20	0.562017299766
472	313.486465842	78.2807104254	178474	0.664773256728	40895377.0	0.0	0.355124448104	0.05	1207531.58057	-85554.3681012	20	0.850796220856
473	489.508511585	91.8996190296	65234	0.903654694339	32617000.0	0.0	0.202435920837	0.05	18265.52	4566.38	20	0.267939360017
474	262.792184524	88.5382260639	73924	0.560164679869	36962000.0	0.0	0.25	0.05	20698.72	5174.68	20	0.516595388883
475	160.894015485	62.1219804134	6470	0.574997387474	3235000.0	0.0	0.25	0.05	1811.6	452.9	20	0.397873914168
476	368.673244754	28.5398571928	36896	0.50601038353	9299833.0	0.0	0.19582033914	0.05	47314.0131472	-17326.0819318	20	0.934500768038
477	459.846751229	24.7705781674	114649	0.243215340832	57324500.0	0.0	0.25	0.05	32101.72	8025.43	20	0.425232654958
478	445.309509059	93.4611258326	99990	0.770378324766	49995000.0	0.0	0.25	0.05	27997.2	6999.3	20	0.471634695458
479	182.794511156	37.8405309421	33980	0.971464566049	16990000.0	0.0	0.25	0.05	9514.4	2378.6	20	0.386573935446
480	483.508057579	6.20549693092	109804	0.961998014317	54902000.0	0.0	0.25	0.05	30745.12	7686.28	20	0.257639340995
481	9.85014846944	16.3624021118	72805	0.69316662227	36402500.0	0.0	0.25	0.05	20385.4	5096.35	20	0.155026932596
482	302.162595634	20.4088987383	113858	0.0365464724617	56929000.0	0.0	0.25	0.05	31880.24	7970.06	20	0.98039105045
483	471.446986351	83.6910571065	120935	0.280302695689	60467500.0	0.0	0.25	0.05	33861.8	8465.45	20	0.805277604557
484	90.1061728319	66.7109208665	105224	0.670122282757	52612000.0	0.0	0.25	0.05	29462.72	7365.68	20	0.600107833398
485	26.3524292341	72.5596037242	16422	0.977004546226	8211000.0	0.0	0.25	0.05	4598.16	1149.54	20	0.756510938766
486	477.745497131	60.6411797359	21320	0.420404202031	10660000.0	0.0	0.25	0.05	5969.6	1492.4	20	0.538962125798
487	147.10848373	98.2585647172	141389	0.253253289707	70694500.0	0.0	0.25	0.05	39588.92	9897.23	20	0.334861523264
488	116.31193316	51.3766036217	192346	0.0795704479399	96173000.0	0.0	0.169044462178	0.05	105523.62942	51666.74942	20	0.859019656333
489	168.487651656	9.80438435646	38687	0.137522504524	19343500.0	0.0	0.25	0.05	10832.36	2708.09	20	0.545947055976
490	418.941918091	82.6950180367	156274	0.554330450252	78137000.0	0.0	0.318001880368	0.05	43756.72	10939.18	20	0.0392363167238
491	133.432701986	57.0517129142	170147	0.31287117508	85073500.0	0.0	0.25	0.05	47641.16	11910.29	20	0.880965091648
492	221.22615435	64.3608677239	25162	0.134611787282	12581000.0	0.0	0.235932153716	0.05	31610.6158449	24565.2558449	20	0.167159950067
493	6.5257732006	70.7230986472	88546	0.893974491802	44273000.0	0.0	0.25	0.05	24792.88	6198.22	20	0.8317407941
494	118.84949549	45.4866669351	31919	0.0847737525109	15959500.0	0.0	0.25	0.05	8937.32	2234.33	20	0.142415274705
495	317.857310024	29.7802071065	44478	0.598728573736	22239000.0	0.0	0.25	0.05	12453.84	3113.46	20	0.410700207048
496	391.571317688	6.62856489655	163361	0.344831313694	54023924.0	0.0	0.323524956651	0.05	-106154.392922	-53302.2424172	20	0.739638382591
497	449.351308871	80.572881339	134611	0.407499012981	67305500.0	0.0	0.25	0.05	37691.08	9422.77	20	0.112303741611
498	16.0282004036	95.4729722011	149623	0.382814234876	74811500.0	0.0	0.25	0.05	41894.44	10473.61	20	0.876558269154
499	304.080544673	71.4724887813	77800	0.377230518223	38900000.0	0.0	0.25	0.05	21784.0	5446.0	20	0.376392181883
500	452.608431295	5.94755839355	117554	0.172857563268	48767060.0	0.0	0.185233003754	0.05	162025.520987	-11291.7812258	20	0.47844566714
501	335.244602644	41.2287846654	96915	0.303125190003	48457500.0	0.0	0.25	0.05	27136.2	6784.05	20	0.330180111194
502	14.9176443195	92.1638084518	40771	0.536727832179	20385500.0	0.0	0.25	0.05	11415.88	2853.97	20	0.989839926038
503	361.611176025	68.0845524205	104552	0.171998181274	52276000.0	0.0	0.25	0.05	29274.56	7318.64	20	0.833560299591
504	318.545626458	73.8303501018	189825	0.629989672419	47156204.0	0.0	0.171604652612	0.05	181921.761382	-83120.200483	20	0.579817850926
505	488.747883013	51.4858852919	27960	0.0187332773675	13980000.0	0.0	0.25	0.05	7828.8	1957.2	20	0.356449475756
506	111.444447647	39.350431683	150828	0.0432933972973	75414000.0	0.0	0.25	0.05	42231.84	10557.96	20	0.0587878216652
507	169.08975043	93.5651704568	70386	0.41294666537	35193000.0	0.0	0.25	0.05	19708.08	4927.02	20	0.40620626662
508	141.842294431	69.1706272759	149402	0.485675753786	74701000.0	0.0	0.25	0.05	41832.56	10458.14	20	0.355352610359
509	441.535047004	56.8019556794	139354	0.996319930763	12986109.0	0.0	0.216707961378	0.05	-258734.952523	-134514.044685	20	0.448546892596
510	157.110379984	32.0841022426	31929	0.433027101694	15964500.0	0.0	0.0647572191558	0.05	16902.6676674	7962.5476674	20	0.333452415176
511	483.510897094	31.6454126076	140571	0.591927598081	70285500.0	0.0	0.25	0.05	39359.88	9839.97	20	0.489208663413
512	154.107086982	85.1069143586	120063	0.0937083550193	60031500.0	0.0	0.25	0.05	33617.64	8404.41	20	0.847159680489
513	256.163241423	3.34847679817	118826	0.0740691446371	59413000.0	0.0	0.25	0.05	33271.28	8317.82	20	0.825171683051
514	357.702472509	23.6531368722	18310	0.913617368323	9155000.0	0.0	0.25	0.05	5126.8	1281.7	20	0.0054916282575
515	124.710622822	77.1175905312	23799	0.97168453409	11899500.0	0.0	0.25	0.05	6663.72	1665.93	20	0.539759637288
516	361.497340721	81.5238665971	171242	0.0977281279024	85621000.0	0.0	0.25	0.05	47947.76	11986.94	20	0.544623810828
517	113.834373729	44.6871137471	62245	0.19100896528	31122500.0	0.0	0.25	0.05	17428.6	4357.15	20	0.370601722317
518	311.29813723	89.3926123171	78077	0.647778314835	39038500.0	0.0	0.25	0.05	21861.56	5465.39	20	0.00823221858298
519	476.147529796	57.2284356691	154479	0.933074213453	77239500.0	0.0	0.25	0.05	43254.12	10813.53	20	0.67081618203
520	483.024553898	88.7116328048	116186	0.0475049652543	58093000.0	0.0	0.25	0.05	32532.08	8133.02	20	0.371800965207
521	273.574661639	67.8709851986	83087	0.107410048992	37573955.0	0.0	0.221848112469	0.05	70225.4069591	-2060.91747619	20	0.637516860998
522	368.995038903	33.8674619709	114385	0.52041230219	57192500.0	0.0	0.25	0.05	32027.8	8006.95	20	0.300795318204
523	230.31037216	21.276317846	110300	0.823538092435	55150000.0	0.0	0.25	0.05	30884.0	7721.0	20	0.555836670501
524	241.823454298	86.8803278319	132007	0.13927621159	57388764.0	0.0	0.182786314765	0.05	104880.872319	-6623.94751917	20	0.82143671074
525	171.395811118	1.52122490455	104481	0.626480307244	19774562.0	0.0	0.887172216647	0.05	2084228.03212	-77311.1960878	20	0.795549969844
526	38.907448542	62.9499244338	42815	0.974058307546	21407500.0	0.0	0.25	0.05	11988.2	2997.05	20	0.437315933969
527	365.14635116	84.4251401857	105618	0.124363059495	52809000.0	0.0	0.25	0.05	29573.04	7393.26	20	0.0286288262273
528	390.594489165	56.0375864342	45256	0.536828115107	22628000.0	0.0	0.25	0.05	12671.68	3167.92	20	0.420079593374
529	140.526366411	74.9008730227	27923	0.128585764299	13961500.0	0.0	0.25	0.05	7818.44	1954.61	20	0.232573341821
530	62.0536257206	81.8624075454	97105	0.039620428445	48552500.0	0.0	0.25	0.05	27189.4	6797.35	20	0.949544672309
531	330.356032661	22.2268012314	183380	0.674917075793	34119871.0	0.0	0.149998383638	0.05	195157.827633	-103104.491526	20	0.15944585948
532	209.249694777	50.131727936	130356	0.517042830896	65178000.0	0.0	0.25	0.05	36499.68	9124.92	20	0.223818189568
533	59.8354225224	83.8440818543	65067	0.449571715045	18552518.0	0.0	0.199418422896	0.05	94340.3776739	-27368.5938511	20	0.610945331722
534	332.805934951	30.1008513579	93393	0.302236522793	46696500.0	0.0	0.25	0.05	26150.04	6537.51	20	0.874359768923
535	210.594791893	28.7158763751	157578	0.139154812645	78789000.0	0.0	0.25	0.05	44121.84	11030.46	20	0.809039635941
536	402.08195452	92.6881526297	23236	0.995423843987	11618000.0	0.0	0.0492482445716	0.05	6506.08	1626.52	20	0.290451102468
537	310.66533292	59.65143445	29288	0.736774337568	14644000.0	0.0	0.25	0.05	8200.64	2050.16	20	0.819671800379
538	322.085479576	93.7600160258	59912	0.587821118562	29956000.0	0.0	0.25	0.05	16775.36	4193.84	20	0.510916022669
539	470.888337851	87.9546150318	34689	0.493184602145	17344500.0	0.0	0.25	0.05	9712.92	2428.23	20	0.446895964322
540	423.245269622	28.0379534157	101322	0.0719348399918	50661000.0	0.0	0.25	0.05	28370.16	7092.54	20	0.18648140784
541	395.765119597	84.2972140781	61751	0.23375476129	23912953.0	0.0	0.138473455787	0.05	40575.1272739	-9032.09309312	20	0.581591133994
542	361.784604537	74.8683729594	52487	0.341347849436	18861793.0	0.0	0.139087027498	0.05	33734.6618721	-11756.1900565	20	0.714773899231
543	201.46090235	84.310582705	122225	0.522049588462	61112500.0	0.0	0.25	0.05	34223.0	8555.75	20	0.584602904106
544	294.567813505	73.5351080952	48434	0.563389997828	24217000.0	0.0	0.25	0.05	13561.52	3390.38	20	0.642576528327
545	248.417660656	26.8422024448	84220	0.0498636480508	42110000.0	0.0	0.25	0.05	23581.6	5895.4	20	0.20987055531
546	263.542889	96.8789932891	38500	0.0673517185031	19250000.0	0.0	0.25	0.05	10780.0	2695.0	20	0.972059735465
547	245.067904976	97.0598473461	61105	0.120386050459	30552500.0	0.0	0.25	0.05	17109.4	4277.35	20	0.622568049914
548	338.224849826	7.58043617641	67682	0.750689976149	33841000.0	0.0	0.25	0.05	18950.96	4737.74	20	0.217915537666
549	273.137317459	80.1500629174	35621	0.209260939867	17810500.0	0.0	0.25	0.05	9973.88	2493.47	20	0.850864788426
550	230.889183762	11.3390183419	95617	0.598582047536	47808500.0	0.0	0.458335401482	0.05	26772.76	6693.19	20	0.120912906825
551	205.112704919	8.23795985343	27435	0.0577454210724	13717500.0	0.0	0.25	0.05	7681.8	1920.45	20	0.188142674594
552	481.974274576	21.2717883603	15450	0.695368852239	7725000.0	0.0	0.25	0.05	4326.0	1081.5	20	0.745934992472
553	461.937416471	33.3849958951	116565	0.731307771388	58282500.0	0.0	0.25	0.05	32638.2	8159.55	20	0.753180975861
554	249.738449305	91.3036355409	66504	0.460268989393	33252000.0	0.0	0.25	0.05	18621.12	4655.28	20	0.772970491007
555	136.550067868	89.0355275314	63803	0.894713082802	31901500.0	0.0	0.25	0.05	17864.84	4466.21	20	0.929268456002
556	205.801036518	28.5041055946	61698	0.897789102343	30849000.0	0.0	0.25	0.05	17275.44	4318.86	20	0.930510786933
557	125.082135692	23.3437603533	111922	0.830174744247	13863863.0	0.0	0.460271415016	0.05	1094256.81224	-77062.5007006	20	0.997531821995
558	406.394979417	1.98669995503	146740	0.220617592048	73370000.0	0.0	0.25	0.05	41087.2	10271.8	20	0.255026305388
559	458.783629466	57.5045806914	184787	0.365352387841	92393500.0	0.0	0.271377179117	0.05	54551.8275757	2811.46757566	20	0.916563319344
560	467.85612885	92.0706664257	114712	0.188022853212	57356000.0	0.0	0.25	0.05	32119.36	8029.84	20	0.515920744139
561	6.92170654811	39.5606093591	180134	0.0443991669696	86424799.0	0.0	0.107482167831	0.05	61304.3564399	5771.49423993	20	0.756988214404
562	146.376933062	62.9153982857	37181	0.986128334212	18590500.0	0.0	0.25	0.05	10410.68	2602.67	20	0.251872593372
563	91.4833631101	17.8450696545	92166	0.100702142436	41933815.0	0.0	0.359656053073	0.05	127891.645843	-2316.59870461	20	0.79217352817
564	488.371075452	96.4331042794	110481	0.416332238787	55240500.0	0.0	0.25	0.05	30934.68	7733.67	20	0.0818037614386
565	447.457910557	37.3464753331	70457	0.798391128918	35228500.0	0.0	0.25	0.05	19727.96	4931.99	20	0.548458749629
566	80.7214866636	40.805672075	75010	0.622261104287	37505000.0	0.0	0.25	0.05	21002.8	5250.7	20	0.991053370225
567	23.5193501689	99.0393614764	43175	0.0670623914492	20216747.0	0.0	0.171192093878	0.05	20754.3088618	53.3441618339	20	0.790876860896
568	50.4618811245	33.2334591562	99249	0.789732369692	49624500.0	0.0	0.25	0.05	27789.72	6947.43	20	0.0494741845463
569	15.2563494043	22.1014315457	62869	0.706952069646	31434500.0	0.0	0.25	0.05	17603.32	4400.83	20	0.554438082089
570	223.745308926	33.8185366935	85257	0.589927708752	21492357.0	0.0	0.122313288631	0.05	121234.993556	-34942.5308787	20	0.677776570447
571	81.8647196655	1.85526751577	118359	0.15443104399	59179500.0	0.0	0.25	0.05	33140.52	8285.13	20	0.245259154897
572	128.729728012	53.8425097056	160722	0.312775974468	80361000.0	0.0	0.25	0.05	45002.16	11250.54	20	0.298161100801
573	436.68243298	56.9043416603	127758	0.322334084886	63879000.0	0.0	0.25	0.05	35772.24	8943.06	20	0.670309139343
574	216.433066905	83.374532893	169357	0.459787549925	84678500.0	0.0	0.0952788947861	0.05	47419.96	11854.99	20	0.11827791214
575	339.940830169	31.9721211576	100924	0.520591924279	50462000.0	0.0	0.25	0.05	28258.72	7064.68	20	0.653285428404
576	274.097819474	4.78672483884	87687	0.863046175175	7624583.0	0.0	0.197205463787	0.05	299446.333666	-59005.3734328	20	0.405739133905
577	442.767816805	75.4716078159	197489	0.70135070072	98744500.0	0.0	0.25	0.05	55296.92	13824.23	20	0.778498375578
578	454.222585238	28.665712595	111183	0.689322351583	18817196.0	0.0	0.085842989668	0.05	10641.7406239	-63147.7003702	20	0.625983938112
579	128.669571656	8.17504186883	178303	0.987781250839	89151500.0	0.0	0.25	0.05	49924.84	12481.21	20	0.357650246974
580	484.314148471	8.25105765198	72958	0.855626218091	36479000.0	0.0	0.25	0.05	20428.24	5107.06	20	0.379871951199
581	413.648057313	78.0880071212	192594	0.991606987764	96297000.0	0.0	0.25	0.05	53926.32	13481.58	20	0.949181566413
582	103.205886503	90.2411634449	22370	0.960129764022	11185000.0	0.0	0.25	0.05	6263.6	1565.9	20	0.68104153558
583	498.748283133	28.3029098526	40606	0.794404248002	20303000.0	0.0	0.25	0.05	11369.68	2842.42	20	0.410900168806
584	107.091910576	94.0533427782	140355	0.693037981825	70177500.0	0.0	0.159434854774	0.05	245378.515886	206079.115886	20	0.843223791152
585	462.688440184	54.1305311735	92184	0.207877234275	46092000.0	0.0	0.25	0.05	25811.52	6452.88	20	0.572881799846
586	254.778263353	51.2155396768	12696	0.488708915283	6348000.0	0.0	0.25	0.05	3554.88	888.72	20	0.438395549257
587	15.2810081074	51.3101615898	18271	0.664352335403	3496301.0	0.0	0.186156018572	0.05	-4340.09076275	-11669.6651615	20	0.238999739645
588	173.223638096	0.678098063537	7852	0.0802259142832	3926000.0	0.0	0.435578178355	0.05	2198.56	549.64	20	0.205113154389
589	298.57830933	43.0854199697	108208	0.863075683702	19022304.0	0.0	0.12584956683	0.05	116446.559301	-46380.753014	20	0.846877579932
590	18.1719736065	86.7685804741	157323	0.551436164336	78661500.0	0.0	0.248847878866	0.05	267525.789137	223475.349137	20	0.897754957536
591	187.839851022	64.6471478699	154715	0.571526715002	39333201.0	0.0	0.317913997873	0.05	60082.3884466	-82339.3581505	20	0.333344703396
592	463.061157723	83.9033819741	188211	0.156007799101	94105500.0	0.0	0.25	0.05	52699.08	13174.77	20	0.247081710595
593	407.248028256	90.6599274773	11582	0.481323607634	5791000.0	0.0	0.608010043396	0.05	3242.96	810.74	20	0.208051781148
594	176.148516529	87.1704257966	140086	0.0188657145403	68812965.0	0.0	0.174548912063	0.05	45892.1259177	7460.36009878	20	0.521043522367
595	181.723103849	87.1282325703	196240	0.721857765108	98120000.0	0.0	0.0972408716651	0.05	54947.2	13736.8	20	0.0994802128713
596	481.473964292	33.4951137414	46426	0.307292892566	23213000.0	0.0	0.213505292343	0.05	12999.28	3249.82	20	0.211125420825
597	428.105974915	94.399589414	168369	0.306633464257	84184500.0	0.0	0.25	0.05	47143.32	11785.83	20	0.132085311037
598	336.946040801	8.34144280473	85108	0.189733873163	42554000.0	0.0	0.25	0.05	23830.24	5957.56	20	0.96010878448
599	79.9889526882	76.7905102696	42512	0.446984064508	21256000.0	0.0	0.25	0.05	11903.36	2975.84	20	0.271948521884
600	483.1368657	42.240006227	78662	0.519384056095	21564105.0	0.0	0.30982477696	0.05	144406.905441	-35142.4178896	20	0.633890102567
601	154.877901817	22.1310628161	141698	0.692584332357	26550774.0	0.0	0.145295861799	0.05	-1891.011292	-102406.675988	20	0.557156480428
602	301.192350436	21.2923937643	72694	0.782190281768	10472852.0	0.0	0.21993144032	0.05	-3200.09084197	-56593.1453358	20	0.379319765573
603	294.127288492	54.9623096431	186526	0.354683863503	93263000.0	0.0	0.25	0.05	52227.28	13056.82	20	0.743265172342
604	143.051999717	27.0810363317	153008	0.504040704377	76504000.0	0.0	0.25	0.05	42842.24	10710.56	20	0.787837550328
605	194.169842672	94.946100134	6307	0.307983623198	3153500.0	0.0	0.25	0.05	1765.96	441.49	20	0.627527105196
606	101.146584852	91.8649663836	7179	0.4555168673	3589500.0	0.0	0.217522316783	0.05	2010.12	502.53	20	0.122947684367
607	285.578915957	89.4830751387	180541	0.0396129897085	90270500.0	0.0	0.25	0.05	50551.48	12637.87	20	0.93136352765
608	318.721248128	78.7500152783	16941	0.794482356415	8470500.0	0.0	0.25	0.05	4743.48	1185.87	20	0.965707400717
609	135.650361587	92.421988264	139422	0.477359025615	69711000.0	0.0	0.389887883506	0.05	281922.715909	242884.555909	20	0.358714694309
610	395.302563223	63.0969148673	109731	0.792551218261	54865500.0	0.0	0.25	0.05	30724.68	7681.17	20	0.896437455632
611	198.612430883	61.2432842527	140799	0.510526037053	70399500.0	0.0	0.25	0.05	39423.72	9855.93	20	0.359707415873
612	357.515018439	7.88623024291	140897	0.0109239503898	70448500.0	0.0	0.25	0.05	39451.16	9862.79	20	0.226424507169
613	363.570867757	19.9863476914	25467	0.484570890695	12733500.0	0.0	0.25	0.05	7130.76	1782.69	20	0.584226264092
614	457.845873014	36.2704196098	83428	0.0548962953232	41714000.0	0.0	0.198807539749	0.05	23359.84	5839.96	20	0.00537572982435
615	309.126112798	85.9806471366	132531	0.392682741971	66265500.0	0.0	0.25	0.05	37108.68	9277.17	20	0.895656774328
616	193.986791087	73.7298328814	129658	0.655194096279	26533245.0	0.0	0.201342787676	0.05	-153666.619033	-85350.9935177	20	0.611329410842
617	82.9191012637	22.827235121	170215	0.601216709951	85107500.0	0.0	0.25	0.05	47660.2	11915.05	20	0.760909138556
618	359.801074695	4.74169269152	164898	0.948660011006	82449000.0	0.0	0.25	0.05	46171.44	11542.86	20	0.86414530681
619	162.197118106	3.82359301216	110028	0.471096391955	29482665.0	0.0	0.158028910905	0.05	3037.43948259	-39176.2562286	20	0.480092547227
620	159.515788802	88.0839716011	125559	0.13918218922	54064465.0	0.0	0.197764254314	0.05	48554.0140277	-7784.51845975	20	0.393195279607
621	231.634555725	25.7989991506	107196	0.307622128036	37149962.0	0.0	0.339359422513	0.05	443007.067595	-26942.7037996	20	0.297981571263
622	8.03292599307	57.2825536489	149351	0.170591397991	74675500.0	0.0	0.25	0.05	41818.28	10454.57	20	0.890986953534
623	44.2086543542	41.3736557084	72581	0.831482283694	36290500.0	0.0	0.25	0.05	20322.68	5080.67	20	0.842511557424
624	280.901173478	70.4771438708	91312	0.99554663255	45656000.0	0.0	0.243553337366	0.05	25567.36	6391.84	20	0.0739710864804
625	67.647026925	91.9112433926	117633	0.969120615065	58816500.0	0.0	0.25	0.05	32937.24	8234.31	20	0.776233103836
626	90.6883189221	47.6402377368	84431	0.410331900845	26514964.0	0.0	0.140292581366	0.05	-66555.4233636	-32733.6214965	20	0.59642147449
627	432.53666709	61.305149409	143327	0.558192658215	71663500.0	0.0	0.25	0.05	40131.56	10032.89	20	0.314252934147
628	350.49113176	52.3759254866	36848	0.361935069656	12498375.0	0.0	0.225485827668	0.05	44294.2273839	-10197.9759442	20	0.577845633534
629	479.706487945	82.9024391505	166497	0.933863941743	83248500.0	0.0	0.25	0.05	46619.16	11654.79	20	0.62956547684
630	300.366021169	26.0104441803	141015	0.890229718946	70507500.0	0.0	0.25	0.05	39484.2	9871.05	20	0.234815533728
631	404.205561992	38.6229243675	181887	0.901620056405	10092027.0	0.0	0.0635394674849	0.05	-273729.979599	-163840.086831	20	0.448724881588
632	233.587771466	0.883445888041	34072	0.921403210976	17036000.0	0.0	0.25	0.05	9540.16	2385.04	20	0.824375259798
633	333.687282117	99.2571283262	154713	0.266492209945	77356500.0	0.0	0.25	0.05	43319.64	10829.91	20	0.682166309871
634	128.14546235	95.392448606	146800	0.338029578927	73400000.0	0.0	0.25	0.05	41104.0	10276.0	20	0.691078999773
635	214.221885318	16.2859693381	15256	0.216221559563	7628000.0	0.0	0.25	0.05	4271.68	1067.92	20	0.983493357539
636	366.797043931	83.6258050154	37105	0.672392752807	18552500.0	0.0	0.0990204007651	0.05	103710.186497	93320.786497	20	0.594711691143
637	460.512093067	74.6569230242	168978	0.622514617373	84489000.0	0.0	0.25	0.05	47313.84	11828.46	20	0.194864942355
638	223.549144044	66.6691867508	97581	0.934159518436	48790500.0	0.0	0.25	0.05	27322.68	6830.67	20	0.175764789416
639	331.334397312	38.3393594207	110741	0.234467540547	55370500.0	0.0	0.25	0.05	31007.48	7751.87	20	0.453657851968
640	350.340454532	38.2849198118	51626	0.511000536107	14521628.0	0.0	0.138609323969	0.05	38144.221502	-21931.2703719	20	0.306120629804
641	109.859181962	74.7278414437	164872	0.383072649004	82436000.0	0.0	0.25	0.05	46164.16	11541.04	20	0.816402022068
642	23.8280698017	48.2415387716	196536	0.576166642716	98268000.0	0.0	0.25	0.05	55030.08	13757.52	20	0.362526561481
643	234.932929921	28.4940788104	191708	0.788731136433	95854000.0	0.0	0.25	0.05	53678.24	13419.56	20	0.669544348057
644	210.243362909	38.0154232838	19315	0.221369713053	9657500.0	0.0	0.25	0.05	5408.2	1352.05	20	0.916824019571
645	267.17351608	50.2680158811	67896	0.346017971021	33948000.0	0.0	0.25	0.05	19010.88	4752.72	20	0.320296263899
646	43.0991280065	70.7595560153	140219	0.229966358418	70109500.0	0.0	0.25	0.05	39261.32	9815.33	20	0.0720581597651
647	69.8602452335	6.38792417093	191777	0.300712181224	70758361.0	0.0	0.147838109095	0.05	8308.76252963	-47861.6687333	20	0.291340248039
648	332.628547971	13.4065282395	102204	0.543096701484	51102000.0	0.0	0.25	0.05	28617.12	7154.28	20	0.356576712471
649	343.507682639	38.9156172649	64528	0.551813919019	32264000.0	0.0	0.25	0.05	18067.84	4516.96	20	0.0767505239779
